Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),"Birth rate, crude (per 1,000 people)",CO2 emissions (kg per PPP $ of GDP),Capital health expenditure (% of GDP),"Compulsory education, duration (years)",Control of Corruption: Estimate,"Current health expenditure per capita, PPP (current international $)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Domestic general government health expenditure (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Fertility rate, total (births per woman)","GDP, PPP (constant 2017 international $)",Gini index,"Government expenditure on education, total (% of GDP)","Infant and young child feeding practices, all 3 IYCF (% children ages 6-23 months)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Literacy rate, adult total (% of people ages 15 and above)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)",Number of neonatal deaths,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),Political Stability and Absence of Violence/Terrorism: Estimate,"Population ages 80 and above, female","Population ages 80 and above, male",Population density (people per sq. km of land area),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $6.85 a day (2017 PPP) (%),Pregnant women receiving prenatal care (%),Prevalence of overweight (% of adults),"Prevalence of overweight, weight for height (% of children under 5)",Prevalence of undernourishment (% of population),Rural population (% of total population),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population)
0.0,59.022,0.956729916651834,0.0,30.0,0.0,0.0,22.845,0.0,0.0,0.0,0.0,0.0,0.0,7.928999999999999,2076571215923.253,149.39999999999998,13.56503963470458,0.0,230.967,211.221,221.166,0.0,311.493,534.663,54.599999999999994,23556.0,0.0,0.0,0.0,0.0,1437246.0,663402.0,40.1795939620491,55741584.0,152.0790572545011,54217509.0,147.9209427454989,109959093.0,29.099999999999998,0.0,161.7,0.0,0.0,33.144,0.0,42.150000000000006,97810812.0,266.856
0.0,58.098,0.9272951962293361,0.0,30.0,-0.517222970724105,3186.20406932862,22.799999999999997,0.0,13.49685432,1743.8636170014631,135.71301269999998,0.0,0.0,7.773000000000001,2060187091060.857,153.3,13.74092960357667,0.0,231.66899999999998,211.749,221.77800000000002,0.0,306.624,528.729,52.800000000000004,23823.0,298.64991343385725,263.0007808962969,0.0,0.2874716296792029,1497525.0,689772.0,40.637530008879295,56370084.0,152.0607149988291,54842238.0,147.9392850011709,111212322.0,33.900000000000006,0.0,163.2,0.0,0.0,32.574,20.18934,45.0,99136887.0,267.426
0.0,56.949,0.8984079930791491,0.00847653,30.0,0.0,3135.35580704112,22.647000000000002,0.0,13.77630759,1719.806666812668,134.84165955,0.0,137.6750679016113,7.593,1969356745054.6619,159.89999999999998,14.501220703125,0.0,232.77,212.24699999999999,222.55800000000002,291.5799407958984,298.26599999999996,523.623,51.0,23553.0,0.0,264.4078176291228,0.0,0.0,1561683.0,716826.0,41.0866700283921,56989107.0,152.0500464068067,55452372.0,147.949953593193,112441479.0,44.7,292.5,164.7,0.0,9.0,32.013,0.0,51.96,100442850.0,267.98699999999997
0.0,75.024,1.24134741007694,0.01158844,40.0,-1.668222904205324,3306.013039505676,30.072,0.0,16.13401984,1803.63290787366,173.90608216,0.0,0.0,9.972,2339740630991.816,215.2,16.06936073303224,0.0,312.3,283.008,297.632,0.0,382.32,699.868,65.6,30528.0,0.0,354.413576123518,0.0,-3.106181621551512,2175060.0,992140.0,55.3735030273796,76805388.0,202.7328262763856,74734724.0,197.2671737236144,151540112.0,87.2,0.0,222.0,0.0,15.2,41.96,0.0,78.36,135643556.0,358.04
0.0,73.812,1.215524829331432,0.05863256,40.0,-1.919907212257384,3382.619138756508,31.456,0.0,15.08862592,1850.712621317276,179.776474,0.0,225.5027160644532,9.804,2546504465067.752,203.6,14.14019966125488,0.0,309.104,283.32,296.32,0.0,411.72,697.296,63.2,29028.0,0.0,356.2782504225068,0.0,-1.43935251235962,2262860.0,1028192.0,55.9481183473468,77593848.0,202.7104748284164,75518804.0,197.2895147217616,153112656.0,50.0,0.0,224.0,0.0,18.0,41.256,0.0,61.44,137320616.0,358.744
0.0,73.408,1.202428358151196,0.11602692,40.0,-1.65763819217682,3515.707648761692,29.92,0.0,14.97753428,1821.1004242382,167.64378356,0.0,0.0,9.72,2776442952346.172,193.6,13.94608020782472,0.0,312.412,286.12,299.42,0.0,383.472,661.936,61.2,27572.0,0.0,358.140270645388,0.0,-2.443739652633668,2349576.0,1067292.0,56.5190737716,78367184.0,202.6625913048856,76308004.0,197.3374190393724,154675184.0,39.6,0.0,226.4,0.0,16.0,40.56,0.0,54.08,138991120.0,359.44
0.0,91.76500000000001,1.38256919992626,0.0987884,50.0,-1.888691782951355,5139.98189232505,37.115,0.0,19.5669973,2642.9327823271096,236.98909759999998,0.0,0.0,12.13,3777755300455.49,238.5,19.30004954338075,0.0,392.635,358.46,375.695,0.0,462.25,819.24,74.0,32870.0,497.05751958200153,449.9986640856665,0.0,-0.2088747173547745,3058985.0,1386665.0,71.3827671384045,98956775.0,253.2774662910005,96395725.0,246.72252091162102,195352505.0,40.0,496.0,285.5,45.0,18.5,49.844999999999956,30.83955,57.55,175877815.0,450.15500000000003
0.0,90.97,1.317155143941585,0.0669189,65.0,-1.6561926901340502,5684.75047846675,36.845,0.0,20.094945449999997,2990.31012317822,235.35736085,0.0,0.0,12.0,4081756992798.6797,231.5,20.6410503387451,0.0,393.58,360.33000000000004,377.165,0.0,454.47,797.6850000000001,72.0,31355.0,0.0,452.31893035755496,0.0,0.0098388141486794,3186180.0,1440565.0,72.12517859165649,99963735.0,253.221147249055,97420520.0,246.778852750945,197384255.0,31.5,0.0,288.0,0.0,17.0,49.0,0.0,50.4,178040600.0,451.0
0.0,90.02499999999999,1.23653561025064,0.08678345000000001,65.0,-1.860610395669935,6459.7047332045495,38.74,0.0,21.27458095,3508.24254370209,227.3046875,0.0,0.0,11.850000000000001,4449427412277.824,231.0,22.31300115585325,0.0,392.575,357.43499999999995,375.03,0.0,462.615,837.3149999999999,70.5,30150.0,0.0,454.63518335634654,0.0,0.48898316919803597,3309840.0,1489505.0,72.8546364403715,100953655.0,253.1682565534035,98426905.0,246.831755985432,199380555.0,27.5,0.0,291.0,0.0,16.5,48.17,0.0,42.35,180172230.0,451.83
0.0,71.248,0.958041483319284,0.08654036,52.0,-1.739500045776368,5669.10374845288,29.868,0.0,18.03418732,3123.593474498376,175.90301512,0.0,0.0,9.364,3703960843330.692,179.6,19.3776397705078,0.0,315.708,289.104,302.564,0.0,355.64,630.068,54.8,23232.0,0.0,365.55885911866,0.0,-0.3510227501392364,2743728.0,1229156.0,58.8649339165196,81550872.0,202.4912840911412,79544204.0,197.5087159088588,161095076.0,20.4,0.0,234.8,0.0,13.2,37.88,0.0,31.36,145839372.0,362.12
0.0,71.396,0.947301449552652,0.14834112,52.0,-1.781900405883788,6147.83957667628,29.64,0.0,22.67931364,3686.2534182798,159.00794984,0.0,0.0,9.376,3484740992000.0,174.8,22.12420082092284,0.0,316.28,290.776,303.744,0.0,349.332,609.864,53.6,22624.0,0.0,367.406531614804,0.0,-0.939418315887452,2836336.0,1270852.0,59.4650296526096,82355928.0,202.4266143890556,80381428.0,197.5733954427376,162737352.0,18.4,0.0,236.8,0.0,12.8,37.236,0.0,34.6,147588132.0,362.764
0.0,71.48,0.907852874367648,0.10043324,52.0,-1.4209201335907,6772.38626868932,30.644,0.0,22.27337076,3992.494706534272,162.92582704,0.0,0.0,9.384,3837584892148.836,174.4,20.07884025573732,0.0,315.352,290.064,302.884,0.0,355.312,617.468,51.6,22236.0,397.7905652929708,369.2513191903108,0.0,-0.3391914665699004,2893824.0,1299488.0,59.617206187036,82535864.0,202.3510537912504,80617944.0,197.6489364764188,163153812.0,14.8,0.0,238.8,0.0,12.4,36.604,30.761,30.84,148223608.0,363.396
132.52,71.224,0.886239069176516,0.11933012,52.0,-1.456394076347352,7233.77222032292,30.04,22.0,22.7246914,4363.50012359456,156.39402772,0.0,0.0,9.352,4067991635243.88,170.4,21.16251945495604,0.0,317.288,291.364,304.496,0.0,338.796,600.784,49.6,22244.0,398.1216523516372,371.0830147758104,0.0,0.635974645614624,2968684.0,1336424.0,60.3086063821624,83463068.0,202.2783697978408,81582892.0,197.7216302021592,165045960.0,11.2,0.0,240.8,0.0,11.6,36.04000000000004,0.0,28.72,150175320.0,363.96
0.0,70.916,0.8683945614274,0.09741608,52.0,-1.783636808395384,7680.51129964732,29.576,0.0,24.53941916,4794.70255835868,148.20855712,0.0,0.0,9.32,4026236937015.12,165.2,21.38331985473632,0.0,319.812,291.756,305.868,0.0,318.276,594.5,47.6,22364.0,396.8707542564324,372.9072028359156,0.0,0.412162184715272,3045856.0,1372316.0,60.9981707829532,84396004.0,202.2271497685532,82537076.0,197.7728406968236,166933084.0,11.2,392.4,242.8,0.0,11.2,35.516,0.0,28.88,152111096.0,364.484
0.0,70.528,0.862769533119864,0.15535332,52.0,-1.736063122749328,7841.86333620224,29.976,0.0,24.88169096,4987.20043332596,143.82772828,0.0,0.0,9.288,4123080971532.28,163.6,21.74644088745116,0.0,319.708,292.044,305.964,0.0,316.684,589.584,45.6,22004.0,396.1058560014496,374.4925058176332,0.0,0.26125705242157,3120232.0,1405900.0,61.684640934852,85329960.0,202.18963883616,83481780.0,197.81036116384,168811740.0,10.4,0.0,244.8,0.0,10.4,35.004,0.0,28.4,154039024.0,364.996
251.0,87.52000000000001,1.069183284744565,0.15953019999999998,65.0,-2.7472153306007403,9484.0301697143,37.235,0.0,31.6365385,6204.78912854585,170.24028779999998,0.0,0.0,11.559999999999999,5024354759190.0,208.0,26.807200908660903,0.0,400.02000000000004,367.12,383.775,0.0,390.455,711.19,54.5,26280.0,491.570320049977,470.10561937472244,0.0,-0.02560935681685805,3983880.0,1800105.0,77.9582269091495,107814905.0,252.674408172566,105532595.0,247.325591827434,213347500.0,14.0,0.0,309.0,0.0,12.5,43.114999999999995,0.0,36.349999999999994,194950545.0,456.885
0.0,86.73,1.0698510886153851,0.115036,70.0,-2.904343605041505,10253.40416613695,37.715,0.0,34.12186625,6840.4293991469,165.0119972,0.0,0.0,11.505,5161577918003.75,0.0,28.88055086135865,0.0,400.94,366.46999999999997,383.8,0.0,381.535,717.53,51.5,24905.0,490.1096434725805,472.10204072371397,0.0,0.043820673599839204,4064095.0,1841940.0,78.80316367582749,108957705.0,252.6147462847975,106702130.0,247.38526527400802,215659830.0,0.0,0.0,311.5,0.0,12.5,42.485,42.856500000000004,37.62,197335215.0,457.515
0.0,84.12,1.034528943276315,0.15867309999999998,70.0,-1.4948244392871852,9124.16895561785,39.735,0.0,27.9559326,5667.1304756649,187.9011917,0.0,0.0,11.205,5054200175397.199,210.0,27.7274489402771,0.0,398.35,364.665,381.54,0.0,396.42499999999995,737.79,49.0,23385.0,470.697299617538,474.104778305514,0.0,0.9887494891881949,4131780.0,1875485.0,79.6406754144605,110095325.0,252.568004742852,107856515.0,247.431995257148,217951840.0,14.0,0.0,313.5,0.0,13.0,41.864999999999995,0.0,40.545,199702730.0,458.135
194.84,64.824,0.689933699457276,0.03881696,56.0,-1.235193371772768,9854.09234377392,30.768,0.0,26.39742852,6227.6457812452,145.47055052,0.0,0.0,8.672,4157322366274.16,164.4,21.81727981567384,0.0,320.34,294.104,307.332,0.0,303.396,561.672,36.4,17676.0,375.4112986665296,0.0,0.0,0.650165736675264,3354352.0,1526976.0,64.3767631701068,88976464.0,202.0135006964992,87202784.0,197.9865083831396,176179244.0,10.0,0.0,0.0,0.0,12.4,33.004,0.0,33.4,161642696.0,366.996
0.0,75.935,0.8533600719804401,0.0,70.0,-0.493340864777565,11083.464834894801,38.4,0.0,29.812581549999997,6957.0138347676,184.63510515,0.0,0.0,10.195,5060635947139.051,206.5,24.388699531555197,0.0,401.645,368.155,384.995,0.0,367.69,694.465,42.0,20440.0,0.0,0.0,0.0,0.03404957009479405,4263905.0,1947780.0,81.2925504898255,112337440.0,252.47488404226502,110135070.0,247.52511595773498,222472510.0,15.5,0.0,0.0,62.0,17.0,40.650000000000006,0.0,46.1,204385495.0,459.35
0.0,73.91499999999999,0.813207664424565,0.0,70.0,-0.534701235592365,10939.144742055,38.0,0.0,30.2971053,6998.19994801695,178.9230728,0.0,0.0,9.97,4959379655976.154,214.5,23.887999057769804,0.0,403.405,369.28499999999997,386.42,0.0,352.90999999999997,680.7550000000001,38.0,19440.0,0.0,0.0,0.0,-0.4893215373158455,4344975.0,1990255.0,82.10413309508951,113448465.0,252.4515303431495,111245095.0,247.5484696568505,224693560.0,18.5,0.0,0.0,0.0,17.5,40.045,40.19995,49.2,206697855.0,459.955
0.0,56.5,0.655308990779252,0.0,56.0,-0.65512263774872,8358.07368730584,34.036,0.0,26.4661064,5538.79305190272,133.77687072,0.0,0.0,7.644,3573005500457.472,169.2,21.11856079101564,0.0,317.14,290.184,303.568,0.0,350.484,590.828,27.2,14164.0,0.0,0.0,0.0,-0.2881049811840056,3541404.0,1617124.0,66.323570444588,91644276.0,201.9630059770808,89862776.0,198.0369940229192,181507052.0,18.0,380.0,0.0,0.0,14.8,31.556,0.0,45.84,167187960.0,368.444
286.52,55.608,0.0,0.0,56.0,-1.689091682434084,0.0,35.82,21.6,0.0,0.0,0.0,0.0,0.0,7.54,3944535525782.148,168.0,18.5904006958008,0.0,314.588,288.728,301.56,0.0,361.656,590.808,24.4,12928.0,0.0,0.0,0.0,0.001873116940259932,3598488.0,1626668.0,66.9549667664224,92522192.0,201.9749460981988,90712796.0,198.0250539018012,183234988.0,13.6,0.0,0.0,0.0,0.0,31.084,0.0,34.96,168995796.0,368.916
0.0,0.0,0.0,0.0,56.0,-1.788121938705444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4151349278687.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03665312752127648,3656028.0,1640996.0,0.0,93382128.0,201.9735480644192,91557192.0,198.0264519355808,184939320.0,0.0,0.0,0.0,0.0,0.0,30.61200000000004,0.0,25.964,170785912.0,369.388
0.0,31.244,0.80427924711789,0.0,0.0,0.0,0.0,19.402,0.0,0.0,0.0,0.0,0.0,0.0,3.48,7298729182.25268,0.0,0.0,0.0,150.3,140.33,145.504,0.0,211.742,350.604,32.4,96.0,200.0,0.0,0.0,0.0,7754.0,4182.0,1204.037209302326,268746.0,103.8158443685584,248992.0,96.1849282259684,517736.0,0.0,200.0,73.0,0.0,0.0,125.26,0.0,0.0,193478.0,74.74
0.0,30.858,0.806083521910878,0.0,0.0,0.0,0.0,19.524,0.0,0.0,0.0,0.0,0.0,0.0,3.466,7014085544.50478,0.0,13.27740001678466,0.0,150.572,140.438,145.686,0.0,211.172,352.672,31.0,88.0,0.0,0.0,0.0,0.0,7880.0,4318.0,1206.520930232558,269242.0,103.793340066769,249562.0,96.206659933231,518804.0,0.0,0.0,73.8,0.0,0.0,125.988,0.0,45.366,191988.0,74.012
0.0,30.522,0.773621456370028,0.0,0.0,0.0,0.0,19.644,0.0,0.0,0.0,0.0,0.0,0.0,3.456,6614807267.66384,0.0,0.0,0.0,150.742,140.556,145.83,0.0,208.892,355.468,29.8,84.0,0.0,0.0,0.0,0.0,7968.0,4412.0,1210.288372093024,270168.0,103.8261110171706,250258.0,96.1746575868908,520424.0,0.0,0.0,74.6,0.0,0.0,126.714,0.0,45.88,190698.0,73.286
0.0,45.260999999999996,1.065225586193685,0.0,0.0,0.0,0.0,28.914,0.0,0.0,0.0,0.0,0.0,0.0,5.175000000000001,10000900780.87317,0.0,0.0,0.0,227.43900000000002,211.161,219.57,0.0,303.471,538.005,43.2,120.0,0.0,0.0,0.0,0.0,12129.0,6735.0,1820.89534883721,406638.0,155.8029847315083,376350.0,144.19816471579918,782985.0,0.0,0.0,113.39999999999999,0.0,0.0,191.151,0.0,73.62,284091.0,108.849
0.0,44.709,1.08389080894851,0.0,0.0,0.0,0.0,29.186999999999998,0.0,0.0,0.0,0.0,0.0,0.0,5.175000000000001,10201997139.28212,0.0,0.0,0.0,227.64600000000002,211.092,219.63299999999998,0.0,299.886,553.164,42.0,114.0,0.0,0.0,0.0,0.0,12369.0,6855.0,1825.8976744186052,407955.0,155.8793635752279,377181.0,144.12063642477239,785136.0,0.0,0.0,114.89999999999999,0.0,0.0,192.22799999999998,0.0,68.94,282051.0,107.77199999999999
0.0,44.142,1.0597244036716291,0.0,0.0,0.0,0.0,29.589,0.0,0.0,0.0,0.0,0.0,0.0,5.181,10407465157.656448,0.0,0.0,0.0,227.67000000000002,211.57799999999997,219.894,0.0,297.855,544.359,41.099999999999994,111.0,300.0,0.0,0.0,0.0,12597.0,6990.0,1830.020930232558,409071.0,155.9536109003709,377841.0,144.047532815103,786909.0,0.0,0.0,116.69999999999999,0.0,0.0,193.302,0.0,58.980000000000004,279873.0,106.69800000000001
0.0,58.112,1.382243356333068,0.0,0.0,6.17090559005736,0.0,38.94,0.0,0.0,0.0,0.0,0.0,0.0,6.928,14428420845.84276,0.0,0.0,0.0,304.552,283.088,294.184,0.0,395.1,716.284,54.0,144.0,0.0,0.0,0.0,4.20148706436156,17096.0,9512.0,2444.586046511628,546688.0,208.0298942513688,504484.0,191.9701057486312,1051172.0,0.0,0.0,158.0,0.0,0.0,259.16,0.0,58.84,370116.0,140.84
0.0,57.44,1.413821534453856,0.0,0.0,0.0,0.0,39.124,0.0,0.0,0.0,0.0,0.0,0.0,6.96,15112342760.4316,0.0,0.0,0.0,304.516,283.148,294.188,0.0,400.228,729.304,53.6,140.0,0.0,0.0,0.0,0.0,17416.0,9700.0,2448.595348837208,547828.0,208.1223596632528,505068.0,191.8776403367476,1052896.0,0.0,0.0,160.4,0.0,0.0,260.576,0.0,58.44,366996.0,139.424
0.0,56.812,1.4343390474577,0.0,44.0,6.16418933868408,0.0,38.82,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15675801155.97356,0.0,0.0,0.0,305.104,284.024,294.912,0.0,389.964,723.632,53.6,140.0,0.0,0.0,0.0,4.33706331253052,17684.0,9868.0,2452.483720930232,548880.0,208.1914110801768,505684.0,191.8070717108808,1054568.0,0.0,0.0,163.2,0.0,0.0,261.988,0.0,49.6,363856.0,138.012
0.0,42.231,1.123840003721043,0.0,33.0,0.0,0.0,28.527,0.0,0.0,0.0,0.0,0.0,0.0,5.286,11796195806.66886,0.0,13.02371978759766,0.0,229.44299999999998,214.25400000000002,222.11700000000002,0.0,288.933,525.666,40.8,102.0,0.0,0.0,0.0,0.0,13398.0,7503.0,1843.046511627906,412560.0,156.1721618654655,379950.0,143.8278381345345,792510.0,0.0,267.0,124.19999999999999,0.0,0.0,197.54399999999998,0.0,31.83,270657.0,102.456
0.0,41.865,1.034219812835775,0.32446479,33.0,4.559434533119189,2084.8938988770688,28.410000000000004,39.599999999999994,8.29428363,1081.0899357718472,144.43956756,3.17469012737274,234.31178283691412,5.324999999999999,12320795002.51824,0.0,14.147579669952389,0.0,229.10399999999998,214.89,222.267,0.0,298.746,510.192,41.400000000000006,102.0,300.0,266.5604706592128,0.0,3.4535994529724103,13422.0,7542.0,1846.4441860465113,413391.0,156.1987780410117,380580.0,143.8012219589883,793971.0,0.0,0.0,126.30000000000001,0.0,0.0,198.519,21.06279,28.049999999999997,268578.0,101.481
0.0,41.469,1.060961773734798,0.4210509,33.0,0.0,2149.842877173315,28.013999999999996,0.0,8.83307076,1145.623642240629,140.13385392,0.0,0.0,5.3549999999999995,12029351004.824131,0.0,18.16610956192017,0.0,229.27499999999998,215.643,222.74099999999999,0.0,304.749,496.608,42.0,102.0,0.0,268.06085716668537,0.0,0.0,13338.0,7500.0,1851.4674418604639,414660.0,156.2531794390623,381468.0,143.7456900937158,796131.0,0.0,0.0,128.39999999999998,0.0,19.200000000000003,199.113,0.0,29.549999999999997,267732.0,100.887
0.0,41.31,1.027574226214641,0.49338483,33.0,4.45558190345763,2325.418905051417,27.887999999999998,0.0,9.41007186,1244.468111657778,133.21862412000002,0.0,0.0,5.379,12124070304.07473,0.0,17.64186000823974,0.0,229.44299999999998,216.195,223.098,0.0,299.49,488.20500000000004,42.599999999999994,105.0,0.0,269.5612436741577,0.0,3.2915972471237103,13266.0,7488.0,1858.988372093022,416535.0,156.32470773676621,382827.0,143.6741663695557,799365.0,0.0,0.0,130.5,0.0,18.6,199.707,0.0,30.96,267237.0,100.29299999999999
0.0,54.72,1.362502917737132,0.80810092,44.0,5.99057102203368,3665.3226955572,37.316,0.0,15.03540896,2061.321669759456,167.71981812,0.0,0.0,7.188,16517102829.3172,0.0,24.98279953002928,0.0,306.672,288.364,297.888,0.0,388.44,640.9,57.2,140.0,0.0,361.41550690884,0.0,3.675794363021852,17676.0,10036.0,2488.362790697676,557836.0,208.5376020097272,512160.0,191.4623979902728,1069996.0,0.0,400.0,176.4,0.0,26.8,267.064,0.0,44.0,355604.0,132.936
0.0,54.188,1.3401328810958,0.56585104,44.0,5.63592195510864,4162.03642492744,37.032,0.0,17.37511636,2471.457655817592,157.60539244,0.0,0.0,7.18,16750258027.47248,0.0,24.09712028503416,0.0,307.34,289.732,298.908,0.0,373.468,605.552,57.6,144.0,0.0,363.4160222521368,0.0,4.37741088867188,17676.0,10044.0,2497.72093023256,560244.0,208.6530977076776,513776.0,191.3469022923224,1074020.0,0.0,400.0,179.2,0.0,24.8,267.852,0.0,38.28,354824.0,132.148
0.0,66.855,1.61845075951629,0.6339180499999999,55.0,7.0529383420944,5141.7922207632,46.09,0.0,19.358536,2941.01698450618,208.0972862,0.0,0.0,8.94,21766009227.788002,0.0,28.3482503890991,0.0,384.71,363.26,374.45,0.0,469.05500000000006,736.245,72.0,180.0,500.0,456.77067199429155,0.0,5.56459426879885,22105.0,12600.0,3133.453488372095,703245.0,260.96661310612797,644140.0,239.033386893872,1347385.0,0.0,500.0,227.0,0.0,30.5,335.795,39.017849999999996,45.4,442495.0,164.205
0.0,65.88499999999999,1.5035534459261148,0.6425548999999999,55.0,6.62885665893555,5437.0545019525,45.410000000000004,0.0,18.52061035,3059.2087716875103,211.04343415,0.0,0.0,8.875,23096502808.5712,0.0,0.0,0.0,386.0,363.755,375.34,0.0,469.94,727.1949999999999,71.5,180.0,0.0,459.2713161734125,0.0,4.56605941057205,22270.0,12685.0,3144.476744186045,706170.0,261.13340112785454,645955.0,238.8665988721455,1352125.0,0.0,500.0,230.5,0.0,26.5,336.77,0.0,43.650000000000006,441415.0,163.23000000000002
0.0,64.715,1.454837865741515,0.32106660000000004,55.0,7.0124715566635,5229.223774347601,44.925,0.0,16.4895642,2847.7547405987702,217.88534165000002,0.0,0.0,8.785,23576367050.864502,0.0,26.10224962234495,0.0,387.485,365.01,376.71,0.0,458.465,713.575,71.0,175.0,0.0,461.77196035253303,0.0,5.2210319042206,22650.0,12765.0,3156.3255813953497,709245.0,261.285937430925,647975.0,238.714062569075,1357220.0,0.0,500.0,233.5,0.0,26.5,337.745,0.0,37.05,440430.0,162.255
0.0,50.724,1.343882376269476,0.460117,44.0,5.43443489074708,4573.08901202544,36.104,0.0,14.33215524,2529.898776836868,166.31124876,0.0,0.0,6.94,18981823150.9604,0.0,19.69039916992188,0.0,310.304,292.548,301.788,0.0,368.076,567.04,56.4,140.0,0.0,371.4180836253228,0.0,4.27343320846556,18432.0,10356.0,2536.13953488372,570128.0,209.1176848166964,520412.0,190.8823151833036,1090540.0,0.0,0.0,189.2,0.0,19.6,270.976,0.0,32.48,351764.0,129.024
0.0,49.584,1.389107090799404,0.25400448,44.0,5.50475931167604,4807.35568246616,35.748,0.0,15.61146832,2624.604698688016,167.81700136,0.0,0.0,6.844,18029363765.41624,0.0,20.46504020690916,0.0,311.276,293.428,302.712,0.0,366.208,564.608,55.6,136.0,0.0,373.4185989686192,0.0,4.19096279144288,18728.0,10604.0,2546.893023255816,572792.0,209.2077533593144,522372.0,190.7922466406856,1095164.0,0.0,0.0,191.6,0.0,18.0,271.748,0.0,40.08,351144.0,128.252
0.0,48.46,1.301984578284764,0.32054396,44.0,5.90702295303344,4488.01740235956,36.148,0.0,14.4830246,2398.885238234424,177.0205078,0.0,0.0,6.748,17602939617.44608,0.0,24.21672058105468,0.0,310.72,294.268,302.848,0.0,377.904,553.092,55.2,132.0,400.0,375.419114311916,0.0,4.24254655838012,18940.0,10860.0,2555.451162790696,574676.0,209.1929336648332,524168.0,190.8070663351668,1098844.0,0.0,0.0,194.4,0.0,17.2,272.52,33.0888,42.76,350200.0,127.48
0.0,47.384,1.314441823397444,0.4618444,44.0,6.87099170684816,4622.08594398624,35.808,49.6,13.38343428,2241.496556544872,193.98809816,0.0,0.0,6.66,17481870283.47596,0.0,0.0,0.0,311.476,295.14,303.668,0.0,374.004,543.444,54.8,128.0,400.0,377.4196296552124,0.0,4.98452043533324,18956.0,11008.0,2562.66046511628,575952.0,209.06761142127,525996.0,190.9338405581408,1101944.0,0.0,0.0,196.8,0.0,16.8,273.2,0.0,44.76,349316.0,126.8
0.0,46.412,1.351543015311524,0.6746204,44.0,6.59315109252928,4892.76143896952,35.516,0.0,17.21561812,2707.307436556512,177.1846924,0.0,0.0,6.58,17406229879.79444,0.0,21.05003929138184,0.0,312.124,295.956,304.396,0.0,370.472,538.112,54.4,124.0,400.0,379.4201449985092,0.0,4.74386262893676,19028.0,11192.0,2569.274418604652,577128.0,208.95520226505,527660.0,191.04479773495,1104788.0,0.0,373.6,199.2,48.8,17.6,273.788,0.0,46.36,348592.0,126.212
0.0,45.568,1.320665836327388,0.35194184,44.0,6.44816780090332,4721.12475819356,35.404,0.0,15.22598552,2397.529521960116,189.71467592,0.0,0.0,6.52,17154290921.69176,0.0,20.59556007385252,0.0,312.852,296.652,305.1,0.0,365.208,532.204,54.0,124.0,400.0,381.420660341806,0.0,5.06771659851076,19140.0,11372.0,2575.488372093024,578244.0,208.85413468658,529216.0,191.14586531342,1107460.0,0.0,0.0,202.0,0.0,17.6,274.284,0.0,46.2,348064.0,125.716
0.0,56.105000000000004,1.4831160863557649,0.6307327,55.0,5.6672817468643,5450.1253640175,43.985,0.0,16.4273381,2558.798866562815,254.05202865,0.0,0.0,8.100000000000001,21424151975.98275,0.0,30.715899467468248,0.0,392.18000000000006,371.71,382.38,0.0,451.68,659.51,66.5,150.0,500.0,479.2764696063785,0.0,6.389599442482,23995.0,14200.0,3226.6627906976746,724120.0,260.9507266849975,663345.0,239.0492733150025,1387465.0,0.0,0.0,255.5,0.0,22.0,343.36,0.0,60.85,434665.0,156.64
0.0,55.475,1.4314024035467552,0.8194153,55.0,7.2393161058426,5390.98514992015,43.86,0.0,16.0016465,2546.615657523715,255.22047045,0.0,0.0,8.07,21953889815.2515,0.0,26.91548824310305,0.0,392.955,372.70000000000005,383.25,0.0,447.99,654.38,65.0,145.0,500.0,481.777113785499,0.0,5.5841386318207,24255.0,14195.0,3233.523255813955,725365.0,260.8447837516135,665050.0,239.155216248386,1390415.0,0.0,0.0,259.0,0.0,21.5,343.755,45.908,49.0,434490.0,156.245
