País,Año,"Birth rate, crude (per 1,000 people)",CO2 emissions (kg per PPP $ of GDP),Capital health expenditure (% of GDP),"Compulsory education, duration (years)",Control of Corruption: Estimate,"Current health expenditure per capita, PPP (current international $)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Domestic general government health expenditure (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),"Fertility rate, total (births per woman)","GDP, PPP (constant 2017 international $)",Gini index,"Government expenditure on education, total (% of GDP)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)",Number of neonatal deaths,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),Political Stability and Absence of Violence/Terrorism: Estimate,"Population ages 80 and above, female","Population ages 80 and above, male",Population density (people per sq. km of land area),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $6.85 a day (2017 PPP) (%),Pregnant women receiving prenatal care (%),Prevalence of overweight (% of adults),"Prevalence of overweight, weight for height (% of children under 5)",Prevalence of undernourishment (% of population),Rural population (% of total population),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population),"Proportion of adults who are obese, 20 years old and over ,by sex",Gasto público social según la clasificación por funciones del gobierno,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex"
Guatemala,2019,91.432,0.506755372662992,0.4805398,64,-3.6615662574768,2166.4164886914,19.568,0.0,9.5088892,832.447562309932,242.83094788,10.44,576027003907.496,0.0,12.7718801498413,303.248,281.756,292.516,503.216,841.244,83.2,18160,0.0,272.974674829149,222.026464692349,-2.30939769744873,380524,288676,619.784471817844,33520924,201.884307442072,32895180,198.115692557928,66416104,0.0,0.0,0.0,0.0,65.2,194.244,8.76,34163780,205.756,0.0,46454.9647,11.0
Guatemala,2019,91.432,0.506755372662992,0.4805398,64,-3.6615662574768,2166.4164886914,19.568,0.0,9.5088892,832.447562309932,242.83094788,10.44,576027003907.496,0.0,12.7718801498413,303.248,281.756,292.516,503.216,841.244,83.2,18160,0.0,272.974674829149,222.026464692349,-2.30939769744873,380524,288676,619.784471817844,33520924,201.884307442072,32895180,198.115692557928,66416104,0.0,0.0,0.0,0.0,65.2,194.244,8.76,34163780,205.756,0.0,46454.9647,20.4
Guatemala,2019,91.432,0.506755372662992,0.4805398,64,-3.6615662574768,2166.4164886914,19.568,0.0,9.5088892,832.447562309932,242.83094788,10.44,576027003907.496,0.0,12.7718801498413,303.248,281.756,292.516,503.216,841.244,83.2,18160,0.0,272.974674829149,222.026464692349,-2.30939769744873,380524,288676,619.784471817844,33520924,201.884307442072,32895180,198.115692557928,66416104,0.0,0.0,0.0,0.0,65.2,194.244,8.76,34163780,205.756,0.0,46454.9647,1.6
Guatemala,2020,87.264,0.451701550927216,0.4930446,64,-4.53601074218752,2224.32517193959,21.348,0.0,9.90360928,851.36125978554,242.93563844,9.936,565705419715.096,0.0,13.1801204681396,302.18,273.032,287.188,538.204,958.016,80.8,16980,0.0,274.12523118707,223.072947440702,-1.66337060928344,391780,297196,629.277081000372,34039336,201.914009085444,33394000,198.086013952423,67433332,0.0,0.0,0.0,0.0,64.0,192.656,13.436,34954740,207.344,0.0,56462.21661,20.1
Guatemala,2020,87.264,0.451701550927216,0.4930446,64,-4.53601074218752,2224.32517193959,21.348,0.0,9.90360928,851.36125978554,242.93563844,9.936,565705419715.096,0.0,13.1801204681396,302.18,273.032,287.188,538.204,958.016,80.8,16980,0.0,274.12523118707,223.072947440702,-1.66337060928344,391780,297196,629.277081000372,34039336,201.914009085444,33394000,198.086013952423,67433332,0.0,0.0,0.0,0.0,64.0,192.656,13.436,34954740,207.344,0.0,56462.21661,1.6
Guatemala,2020,87.264,0.451701550927216,0.4930446,64,-4.53601074218752,2224.32517193959,21.348,0.0,9.90360928,851.36125978554,242.93563844,9.936,565705419715.096,0.0,13.1801204681396,302.18,273.032,287.188,538.204,958.016,80.8,16980,0.0,274.12523118707,223.072947440702,-1.66337060928344,391780,297196,629.277081000372,34039336,201.914009085444,33394000,198.086013952423,67433332,0.0,0.0,0.0,0.0,64.0,192.656,13.436,34954740,207.344,0.0,56462.21661,10.9
Guatemala,2021,84.48,0.0,0.0,64,-4.76854848861696,0.0,26.016,52.4,0.0,0.0,0.0,9.58,610975475684.676,0.0,12.4253997802734,290.604,264.02,276.948,652.828,1100.512,78.4,16084,0.0,276.312135294466,224.121974194516,-1.58218836784362,398340,297100,638.6616648003,34558692,201.982487645301,33880292,198.017512354698,68438984,0.0,0.0,0.0,0.0,0.0,191.02,11.768,35755948,208.98,0.0,50658.67993,0.0
Guatemala,2022,0.0,0.0,0.0,64,-4.83900547027588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636135471246.368,0.0,12.9176397323608,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,278.486911596296,225.17322018902,-1.21988534927368,397068,289772,0.0,35070032,202.040920632408,34361512,197.959079367591,69431544,0.0,0.0,0.0,0.0,0.0,189.336,10.276,36566816,210.664,0.0,0.0,0.0
Guyana,1990,116.468,2.06896026524176,0.0,0,0.0,0.0,33.432,0.0,0.0,0.0,0.0,12.276,14399579061.648,0.0,0.0,261.688,238.732,249.66,970.024,1379.848,187.6,2732,400.0,0.0,0.0,0.0,11088,7628,15.1814274828549,1509692,202.069290444857,1478776,197.931244947237,2988464,0.0,0.0,128.0,0.0,0.0,281.668,0.0,884076,118.332,7.3,0.0,0.0
Guyana,1990,116.468,2.06896026524176,0.0,0,0.0,0.0,33.432,0.0,0.0,0.0,0.0,12.276,14399579061.648,0.0,0.0,261.688,238.732,249.66,970.024,1379.848,187.6,2732,400.0,0.0,0.0,0.0,11088,7628,15.1814274828549,1509692,202.069290444857,1478776,197.931244947237,2988464,0.0,0.0,128.0,0.0,0.0,281.668,0.0,884076,118.332,10.9,0.0,0.0
Guyana,1990,116.468,2.06896026524176,0.0,0,0.0,0.0,33.432,0.0,0.0,0.0,0.0,12.276,14399579061.648,0.0,0.0,261.688,238.732,249.66,970.024,1379.848,187.6,2732,400.0,0.0,0.0,0.0,11088,7628,15.1814274828549,1509692,202.069290444857,1478776,197.931244947237,2988464,0.0,0.0,128.0,0.0,0.0,281.668,0.0,884076,118.332,3.5,0.0,0.0
Guyana,1991,114.868,1.8423694605607,0.0,0,0.0,0.0,33.064,0.0,0.0,0.0,0.0,12.252,15271886292.45,0.0,0.0,262.6,239.468,250.488,958.612,1371.12,183.6,2668,0.0,0.0,0.0,0.0,11040,7628,15.1200609601219,1504152,202.144884531028,1472232,197.855115468971,2976384,0.0,0.0,130.0,0.0,0.0,282.028,47.816,877824,117.972,7.5,0.0,0.0
Guyana,1991,114.868,1.8423694605607,0.0,0,0.0,0.0,33.064,0.0,0.0,0.0,0.0,12.252,15271886292.45,0.0,0.0,262.6,239.468,250.488,958.612,1371.12,183.6,2668,0.0,0.0,0.0,0.0,11040,7628,15.1200609601219,1504152,202.144884531028,1472232,197.855115468971,2976384,0.0,0.0,130.0,0.0,0.0,282.028,47.816,877824,117.972,11.2,0.0,0.0
Guyana,1991,114.868,1.8423694605607,0.0,0,0.0,0.0,33.064,0.0,0.0,0.0,0.0,12.252,15271886292.45,0.0,0.0,262.6,239.468,250.488,958.612,1371.12,183.6,2668,0.0,0.0,0.0,0.0,11040,7628,15.1200609601219,1504152,202.144884531028,1472232,197.855115468971,2976384,0.0,0.0,130.0,0.0,0.0,282.028,47.816,877824,117.972,3.7,0.0,0.0
Guyana,1992,114.924,1.57886420869128,0.0,0,0.0,0.0,32.872,0.0,0.0,0.0,0.0,12.264,16456661786.8703,0.0,0.0,264.18,239.412,251.148,936.828,1379.12,179.2,2648,0.0,0.0,0.0,0.0,10952,7512,15.1383896367792,1505316,202.056381359413,1474680,197.94415555478,2979992,188.4,0.0,132.0,0.0,0.0,282.384,47.6,876236,117.616,7.8,0.0,0.0
Guyana,1992,114.924,1.57886420869128,0.0,0,0.0,0.0,32.872,0.0,0.0,0.0,0.0,12.264,16456661786.8703,0.0,0.0,264.18,239.412,251.148,936.828,1379.12,179.2,2648,0.0,0.0,0.0,0.0,10952,7512,15.1383896367792,1505316,202.056381359413,1474680,197.94415555478,2979992,188.4,0.0,132.0,0.0,0.0,282.384,47.6,876236,117.616,11.5,0.0,0.0
Guyana,1992,114.924,1.57886420869128,0.0,0,0.0,0.0,32.872,0.0,0.0,0.0,0.0,12.264,16456661786.8703,0.0,0.0,264.18,239.412,251.148,936.828,1379.12,179.2,2648,0.0,0.0,0.0,0.0,10952,7512,15.1383896367792,1505316,202.056381359413,1474680,197.94415555478,2979992,188.4,0.0,132.0,0.0,0.0,282.384,47.6,876236,117.616,3.9,0.0,0.0
Guyana,1993,114.392,1.43406125080944,0.0,0,0.0,0.0,32.124,0.0,0.0,0.0,0.0,12.284,17802011248.5798,0.0,0.0,265.524,240.924,252.608,920.24,1356.044,174.8,2620,0.0,0.0,0.0,0.0,10780,7284,15.1829108458216,1508200,201.849866633475,1480556,198.150133366524,2988756,0.0,0.0,134.0,8.4,0.0,282.74,47.492,876152,117.26,8.0,0.0,0.0
Guyana,1993,114.392,1.43406125080944,0.0,0,0.0,0.0,32.124,0.0,0.0,0.0,0.0,12.284,17802011248.5798,0.0,0.0,265.524,240.924,252.608,920.24,1356.044,174.8,2620,0.0,0.0,0.0,0.0,10780,7284,15.1829108458216,1508200,201.849866633475,1480556,198.150133366524,2988756,0.0,0.0,134.0,8.4,0.0,282.74,47.492,876152,117.26,11.8,0.0,0.0
Guyana,1993,114.392,1.43406125080944,0.0,0,0.0,0.0,32.124,0.0,0.0,0.0,0.0,12.284,17802011248.5798,0.0,0.0,265.524,240.924,252.608,920.24,1356.044,174.8,2620,0.0,0.0,0.0,0.0,10780,7284,15.1829108458216,1508200,201.849866633475,1480556,198.150133366524,2988756,0.0,0.0,134.0,8.4,0.0,282.74,47.492,876152,117.26,4.1,0.0,0.0
Guyana,1994,113.528,1.68180314001332,0.0,0,0.0,0.0,31.664,0.0,0.0,0.0,0.0,12.296,19320954180.4873,0.0,14.8978004455566,266.584,241.656,253.488,909.484,1350.276,170.8,2580,0.0,0.0,0.0,0.0,10588,7080,15.2308051816103,1511428,201.645796255333,1486756,198.354203744666,2998184,0.0,0.0,136.4,0.0,0.0,283.096,47.388,876248,116.904,8.3,0.0,0.0
Guyana,1994,113.528,1.68180314001332,0.0,0,0.0,0.0,31.664,0.0,0.0,0.0,0.0,12.296,19320954180.4873,0.0,14.8978004455566,266.584,241.656,253.488,909.484,1350.276,170.8,2580,0.0,0.0,0.0,0.0,10588,7080,15.2308051816103,1511428,201.645796255333,1486756,198.354203744666,2998184,0.0,0.0,136.4,0.0,0.0,283.096,47.388,876248,116.904,12.2,0.0,0.0
Guyana,1994,113.528,1.68180314001332,0.0,0,0.0,0.0,31.664,0.0,0.0,0.0,0.0,12.296,19320954180.4873,0.0,14.8978004455566,266.584,241.656,253.488,909.484,1350.276,170.8,2580,0.0,0.0,0.0,0.0,10588,7080,15.2308051816103,1511428,201.645796255333,1486756,198.354203744666,2998184,0.0,0.0,136.4,0.0,0.0,283.096,47.388,876248,116.904,4.3,0.0,0.0
Guyana,1995,112.54,1.69876015506584,0.0,0,0.0,0.0,32.092,0.0,0.0,0.0,0.0,12.296,20293077664.5976,0.0,14.4373598098754,265.976,240.48,252.544,925.748,1385.664,166.8,2536,400.0,0.0,0.0,0.0,10308,6868,15.274351028702,1514244,201.445544633485,1492512,198.554455366514,3006756,0.0,0.0,138.4,0.0,0.0,283.452,47.536,876080,116.548,8.6,0.0,0.0
Guyana,1995,112.54,1.69876015506584,0.0,0,0.0,0.0,32.092,0.0,0.0,0.0,0.0,12.296,20293077664.5976,0.0,14.4373598098754,265.976,240.48,252.544,925.748,1385.664,166.8,2536,400.0,0.0,0.0,0.0,10308,6868,15.274351028702,1514244,201.445544633485,1492512,198.554455366514,3006756,0.0,0.0,138.4,0.0,0.0,283.452,47.536,876080,116.548,12.6,0.0,0.0
Guyana,1995,112.54,1.69876015506584,0.0,0,0.0,0.0,32.092,0.0,0.0,0.0,0.0,12.296,20293077664.5976,0.0,14.4373598098754,265.976,240.48,252.544,925.748,1385.664,166.8,2536,400.0,0.0,0.0,0.0,10308,6868,15.274351028702,1514244,201.445544633485,1492512,198.554455366514,3006756,0.0,0.0,138.4,0.0,0.0,283.452,47.536,876080,116.548,4.6,0.0,0.0
Guyana,1996,138.76,1.99394301083898,0.0,0,-0.703210085630415,0.0,39.885,0.0,0.0,0.0,0.0,15.345,27384371272.3304,0.0,0.0,333.655,300.33,316.025,1148.36,1753.265,203.5,3090,0.0,0.0,0.0,-1.33206769824028,12445,8305,19.1407416814833,1895755,251.569526958972,1872100,248.430473041027,3767855,0.0,0.0,176.0,0.0,0.0,354.76,59.09,1094485,145.239999999999,9.0,0.0,0.0
Guyana,1996,138.76,1.99394301083898,0.0,0,-0.703210085630415,0.0,39.885,0.0,0.0,0.0,0.0,15.345,27384371272.3304,0.0,0.0,333.655,300.33,316.025,1148.36,1753.265,203.5,3090,0.0,0.0,0.0,-1.33206769824028,12445,8305,19.1407416814833,1895755,251.569526958972,1872100,248.430473041027,3767855,0.0,0.0,176.0,0.0,0.0,354.76,59.09,1094485,145.239999999999,13.2,0.0,0.0
Guyana,1996,138.76,1.99394301083898,0.0,0,-0.703210085630415,0.0,39.885,0.0,0.0,0.0,0.0,15.345,27384371272.3304,0.0,0.0,333.655,300.33,316.025,1148.36,1753.265,203.5,3090,0.0,0.0,0.0,-1.33206769824028,12445,8305,19.1407416814833,1895755,251.569526958972,1872100,248.430473041027,3767855,0.0,0.0,176.0,0.0,0.0,354.76,59.09,1094485,145.239999999999,4.8,0.0,0.0
Guyana,1997,136.685,2.01218786420144,0.0,0,0.0,0.0,39.48,0.0,0.0,0.0,0.0,15.305,29076907690.1287,0.0,0.0,335.215,300.5,316.78,1134.72,1766.655,199.0,3000,0.0,0.0,0.0,0.0,12010,8040,19.1823977647955,1898235,251.351609020525,1877815,248.647728912847,3776055,0.0,0.0,179.5,9.5,0.0,355.205,59.135,1093510,144.795,9.5,0.0,0.0
Guyana,1997,136.685,2.01218786420144,0.0,0,0.0,0.0,39.48,0.0,0.0,0.0,0.0,15.305,29076907690.1287,0.0,0.0,335.215,300.5,316.78,1134.72,1766.655,199.0,3000,0.0,0.0,0.0,0.0,12010,8040,19.1823977647955,1898235,251.351609020525,1877815,248.647728912847,3776055,0.0,0.0,179.5,9.5,0.0,355.205,59.135,1093510,144.795,13.9,0.0,0.0
Guyana,1997,136.685,2.01218786420144,0.0,0,0.0,0.0,39.48,0.0,0.0,0.0,0.0,15.305,29076907690.1287,0.0,0.0,335.215,300.5,316.78,1134.72,1766.655,199.0,3000,0.0,0.0,0.0,0.0,12010,8040,19.1823977647955,1898235,251.351609020525,1877815,248.647728912847,3776055,0.0,0.0,179.5,9.5,0.0,355.205,59.135,1093510,144.795,5.1,0.0,0.0
Guyana,1998,134.465,2.05362114305417,0.0,30,-1.76217436790466,0.0,38.19,0.0,0.0,0.0,0.0,15.25,28588676026.9989,225.5,0.0,337.76,303.285,319.5,1106.17,1725.68,194.5,2900,0.0,0.0,0.0,0.61684560030699,11680,7850,19.2201422402845,1900360,251.138830998405,1883125,248.861169001595,3783485,126.5,450.0,182.5,0.0,0.0,355.645,59.675,1092330,144.355,10.0,0.0,0.0
Guyana,1998,134.465,2.05362114305417,0.0,30,-1.76217436790466,0.0,38.19,0.0,0.0,0.0,0.0,15.25,28588676026.9989,225.5,0.0,337.76,303.285,319.5,1106.17,1725.68,194.5,2900,0.0,0.0,0.0,0.61684560030699,11680,7850,19.2201422402845,1900360,251.138830998405,1883125,248.861169001595,3783485,126.5,450.0,182.5,0.0,0.0,355.645,59.675,1092330,144.355,14.6,0.0,0.0
Guyana,1998,134.465,2.05362114305417,0.0,30,-1.76217436790466,0.0,38.19,0.0,0.0,0.0,0.0,15.25,28588676026.9989,225.5,0.0,337.76,303.285,319.5,1106.17,1725.68,194.5,2900,0.0,0.0,0.0,0.61684560030699,11680,7850,19.2201422402845,1900360,251.138830998405,1883125,248.861169001595,3783485,126.5,450.0,182.5,0.0,0.0,355.645,59.675,1092330,144.355,5.4,0.0,0.0
Guyana,1999,105.428,1.56286437182221,0.0,24,0.0,0.0,30.1,0.0,0.0,0.0,0.0,12.144,23547955388.7184,0.0,34.2442398071289,270.448,244.304,256.68,890.22,1360.66,152.0,2232,0.0,0.0,0.0,0.0,9208,6204,15.4028752857505,1521556,200.729274129501,1510500,199.270725870498,3032056,0.0,0.0,148.8,0.0,0.0,284.872,47.36,872688,115.128,10.5,0.0,0.0
Guyana,1999,105.428,1.56286437182221,0.0,24,0.0,0.0,30.1,0.0,0.0,0.0,0.0,12.144,23547955388.7184,0.0,34.2442398071289,270.448,244.304,256.68,890.22,1360.66,152.0,2232,0.0,0.0,0.0,0.0,9208,6204,15.4028752857505,1521556,200.729274129501,1510500,199.270725870498,3032056,0.0,0.0,148.8,0.0,0.0,284.872,47.36,872688,115.128,15.4,0.0,0.0
Guyana,1999,105.428,1.56286437182221,0.0,24,0.0,0.0,30.1,0.0,0.0,0.0,0.0,12.144,23547955388.7184,0.0,34.2442398071289,270.448,244.304,256.68,890.22,1360.66,152.0,2232,0.0,0.0,0.0,0.0,9208,6204,15.4028752857505,1521556,200.729274129501,1510500,199.270725870498,3032056,0.0,0.0,148.8,0.0,0.0,284.872,47.36,872688,115.128,5.7,0.0,0.0
Guyana,2000,103.088,1.48198057373132,0.0,24,-1.68351936340332,634.045216649264,29.596,0.0,7.15323496,355.736963237161,175.00656128,12.068,23226807454.1401,0.0,33.9365997314453,272.04,245.3,257.932,873.76,1353.436,148.4,2136,400.0,312.522730789113,0.0,-1.94727909564972,9252,6212,15.4239471678943,1522228,200.543573488474,1513980,199.456953485338,3036204,0.0,323.6,151.6,22.0,0.0,285.224,47.56,871208,114.776,11.0,0.0,54.9
Guyana,2000,103.088,1.48198057373132,0.0,24,-1.68351936340332,634.045216649264,29.596,0.0,7.15323496,355.736963237161,175.00656128,12.068,23226807454.1401,0.0,33.9365997314453,272.04,245.3,257.932,873.76,1353.436,148.4,2136,400.0,312.522730789113,0.0,-1.94727909564972,9252,6212,15.4239471678943,1522228,200.543573488474,1513980,199.456953485338,3036204,0.0,323.6,151.6,22.0,0.0,285.224,47.56,871208,114.776,11.0,0.0,5.5
Guyana,2000,103.088,1.48198057373132,0.0,24,-1.68351936340332,634.045216649264,29.596,0.0,7.15323496,355.736963237161,175.00656128,12.068,23226807454.1401,0.0,33.9365997314453,272.04,245.3,257.932,873.76,1353.436,148.4,2136,400.0,312.522730789113,0.0,-1.94727909564972,9252,6212,15.4239471678943,1522228,200.543573488474,1513980,199.456953485338,3036204,0.0,323.6,151.6,22.0,0.0,285.224,47.56,871208,114.776,11.0,0.0,30.2
Guyana,2000,103.088,1.48198057373132,0.0,24,-1.68351936340332,634.045216649264,29.596,0.0,7.15323496,355.736963237161,175.00656128,12.068,23226807454.1401,0.0,33.9365997314453,272.04,245.3,257.932,873.76,1353.436,148.4,2136,400.0,312.522730789113,0.0,-1.94727909564972,9252,6212,15.4239471678943,1522228,200.543573488474,1513980,199.456953485338,3036204,0.0,323.6,151.6,22.0,0.0,285.224,47.56,871208,114.776,16.0,0.0,54.9
Guyana,2000,103.088,1.48198057373132,0.0,24,-1.68351936340332,634.045216649264,29.596,0.0,7.15323496,355.736963237161,175.00656128,12.068,23226807454.1401,0.0,33.9365997314453,272.04,245.3,257.932,873.76,1353.436,148.4,2136,400.0,312.522730789113,0.0,-1.94727909564972,9252,6212,15.4239471678943,1522228,200.543573488474,1513980,199.456953485338,3036204,0.0,323.6,151.6,22.0,0.0,285.224,47.56,871208,114.776,16.0,0.0,5.5
Guyana,2000,103.088,1.48198057373132,0.0,24,-1.68351936340332,634.045216649264,29.596,0.0,7.15323496,355.736963237161,175.00656128,12.068,23226807454.1401,0.0,33.9365997314453,272.04,245.3,257.932,873.76,1353.436,148.4,2136,400.0,312.522730789113,0.0,-1.94727909564972,9252,6212,15.4239471678943,1522228,200.543573488474,1513980,199.456953485338,3036204,0.0,323.6,151.6,22.0,0.0,285.224,47.56,871208,114.776,16.0,0.0,30.2
Guyana,2000,103.088,1.48198057373132,0.0,24,-1.68351936340332,634.045216649264,29.596,0.0,7.15323496,355.736963237161,175.00656128,12.068,23226807454.1401,0.0,33.9365997314453,272.04,245.3,257.932,873.76,1353.436,148.4,2136,400.0,312.522730789113,0.0,-1.94727909564972,9252,6212,15.4239471678943,1522228,200.543573488474,1513980,199.456953485338,3036204,0.0,323.6,151.6,22.0,0.0,285.224,47.56,871208,114.776,5.9,0.0,54.9
Guyana,2000,103.088,1.48198057373132,0.0,24,-1.68351936340332,634.045216649264,29.596,0.0,7.15323496,355.736963237161,175.00656128,12.068,23226807454.1401,0.0,33.9365997314453,272.04,245.3,257.932,873.76,1353.436,148.4,2136,400.0,312.522730789113,0.0,-1.94727909564972,9252,6212,15.4239471678943,1522228,200.543573488474,1513980,199.456953485338,3036204,0.0,323.6,151.6,22.0,0.0,285.224,47.56,871208,114.776,5.9,0.0,5.5
Guyana,2000,103.088,1.48198057373132,0.0,24,-1.68351936340332,634.045216649264,29.596,0.0,7.15323496,355.736963237161,175.00656128,12.068,23226807454.1401,0.0,33.9365997314453,272.04,245.3,257.932,873.76,1353.436,148.4,2136,400.0,312.522730789113,0.0,-1.94727909564972,9252,6212,15.4239471678943,1522228,200.543573488474,1513980,199.456953485338,3036204,0.0,323.6,151.6,22.0,0.0,285.224,47.56,871208,114.776,5.9,0.0,30.2
Guyana,2001,100.596,1.4029441241623,0.0,24,0.0,638.04469075366,29.144,0.0,6.52889252,340.886486761679,183.74104308,11.968,23756267560.8024,0.0,33.5891990661621,273.368,246.428,259.152,860.74,1342.436,145.2,2048,0.0,314.522357459797,0.0,0.0,9544,6316,15.4393497586995,1522364,200.361406616662,1516872,199.638593383337,3039236,0.0,381.2,154.4,0.0,26.0,285.576,47.248,869404,114.424,11.4,0.0,0.0
Guyana,2001,100.596,1.4029441241623,0.0,24,0.0,638.04469075366,29.144,0.0,6.52889252,340.886486761679,183.74104308,11.968,23756267560.8024,0.0,33.5891990661621,273.368,246.428,259.152,860.74,1342.436,145.2,2048,0.0,314.522357459797,0.0,0.0,9544,6316,15.4393497586995,1522364,200.361406616662,1516872,199.638593383337,3039236,0.0,381.2,154.4,0.0,26.0,285.576,47.248,869404,114.424,16.6,0.0,0.0
Guyana,2001,100.596,1.4029441241623,0.0,24,0.0,638.04469075366,29.144,0.0,6.52889252,340.886486761679,183.74104308,11.968,23756267560.8024,0.0,33.5891990661621,273.368,246.428,259.152,860.74,1342.436,145.2,2048,0.0,314.522357459797,0.0,0.0,9544,6316,15.4393497586995,1522364,200.361406616662,1516872,199.638593383337,3039236,0.0,381.2,154.4,0.0,26.0,285.576,47.248,869404,114.424,6.2,0.0,0.0
Guyana,2002,98.064,1.34774513178488,0.0,24,-1.04638028144836,694.515207416416,29.404,0.0,6.94149448,377.400693327102,175.24594116,11.844,24025337452.3596,0.0,33.462158203125,272.564,246.612,258.912,877.516,1348.252,142.0,1960,0.0,316.525165191109,0.0,-2.24608135223388,10040,6496,15.4497942595885,1522040,200.1833431318,1519252,199.816656868199,3041292,0.0,0.0,157.2,0.0,26.0,285.928,47.24,867316,114.072,11.9,0.0,0.0
Guyana,2002,98.064,1.34774513178488,0.0,24,-1.04638028144836,694.515207416416,29.404,0.0,6.94149448,377.400693327102,175.24594116,11.844,24025337452.3596,0.0,33.462158203125,272.564,246.612,258.912,877.516,1348.252,142.0,1960,0.0,316.525165191109,0.0,-2.24608135223388,10040,6496,15.4497942595885,1522040,200.1833431318,1519252,199.816656868199,3041292,0.0,0.0,157.2,0.0,26.0,285.928,47.24,867316,114.072,17.2,0.0,0.0
Guyana,2002,98.064,1.34774513178488,0.0,24,-1.04638028144836,694.515207416416,29.404,0.0,6.94149448,377.400693327102,175.24594116,11.844,24025337452.3596,0.0,33.462158203125,272.564,246.612,258.912,877.516,1348.252,142.0,1960,0.0,316.525165191109,0.0,-2.24608135223388,10040,6496,15.4497942595885,1522040,200.1833431318,1519252,199.816656868199,3041292,0.0,0.0,157.2,0.0,26.0,285.928,47.24,867316,114.072,6.5,0.0,0.0
Guyana,2003,95.6,1.32670759907619,0.0,24,-1.43053257465362,719.525861752024,29.812,0.0,6.91633748,380.599886163772,167.2289734,11.696,23873443169.3691,0.0,27.8236007690429,272.016,246.152,258.4,890.284,1366.152,139.2,1876,0.0,318.491575236402,0.0,-1.74527728557586,10776,6852,15.4546507493014,1522296,200.154096575953,1519952,199.845903424046,3042248,0.0,360.0,160.0,0.0,27.2,286.772,46.304,861168,113.228,12.3,0.0,0.0
Guyana,2003,95.6,1.32670759907619,0.0,24,-1.43053257465362,719.525861752024,29.812,0.0,6.91633748,380.599886163772,167.2289734,11.696,23873443169.3691,0.0,27.8236007690429,272.016,246.152,258.4,890.284,1366.152,139.2,1876,0.0,318.491575236402,0.0,-1.74527728557586,10776,6852,15.4546507493014,1522296,200.154096575953,1519952,199.845903424046,3042248,0.0,360.0,160.0,0.0,27.2,286.772,46.304,861168,113.228,17.6,0.0,0.0
